datetime,temperature_2m,relative_humidity_2m,surface_pressure,precipitation,cloud_cover,wind_speed_10m,wind_direction_10m,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,hour,day,month,day_of_week,is_weekend,hour_sin,hour_cos,month_sin,month_cos,aqi_change_rate,aqi_lag_1h,aqi_lag_24h,aqi_rolling_mean_6h,aqi_rolling_std_6h,pm25_rolling_mean_6h
2025-02-15 08:00:00,15.35,73.067184,986.13745,0.4,46.0,2.7943513,255.06853,47.8,51.6,1529.0,40.7,9.7,43.0,139.91666,8,15,2,5,1,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,-0.009019515970961,141.91667,124.04168,141.987845,1.5438111589805334,56.28333333333333
2025-02-15 09:00:00,17.35,68.74447,986.70337,0.0,0.0,3.0652895,183.3664,47.5,51.0,1269.0,35.1,11.1,64.0,137.33333,9,15,2,5,1,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,-0.0140928465913943,139.91666,122.67708,141.45312166666665,2.4402572802183933,50.73333333333333
2025-02-15 10:00:00,20.05,50.82287,987.2297,0.0,0.0,2.5582807,129.28938,35.9,40.3,866.0,25.2,13.0,97.0,136.53125,10,15,2,5,1,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.0184633467906291,137.33333,121.468735,140.47743,3.079549006273647,43.68333333333334
2025-02-15 11:00:00,21.85,41.67805,987.1883,0.0,0.0,4.293669,56.976128,27.0,31.7,548.0,16.7,14.1,124.0,135.63542,11,15,2,5,1,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,-0.0058403880660005,136.53125,120.49999,139.09027833333334,3.072502822204715,40.15
2025-02-15 12:00:00,22.35,42.102715,986.54846,0.0,0.0,7.4520864,52.853233,20.6,25.6,401.0,11.5,13.4,138.0,135.3021,12,15,2,5,1,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,-0.006561354520569,135.63542,119.95832,137.77257166666666,2.614388111993755,36.68333333333333
2025-02-15 13:00:00,22.9,40.58323,985.71716,0.0,0.0,5.991594,57.264786,15.8,20.4,339.0,7.8,11.8,145.0,135.44792,13,15,2,5,1,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,-0.0024574699988049,135.3021,119.95832,136.69444666666666,1.7567845218986955,32.43333333333333
2025-02-15 14:00:00,23.5,35.709846,985.18243,0.0,2.0,4.3498964,65.55606,14.3,18.2,324.0,6.1,10.7,149.0,135.63542,14,15,2,5,1,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0.0010777363338976,135.44792,119.87499,135.98090666666667,0.7893670891935426,26.85
2025-02-15 15:00:00,23.7,33.28643,984.6141,0.0,1.0,3.710795,75.96373,14.1,17.6,283.0,4.1,10.4,153.0,135.80211,15,15,2,5,1,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0.0013842957954396,135.63542,119.77083,135.72570333333334,0.4307316879236619,21.28333333333333
2025-02-15 16:00:00,23.45,33.791695,984.88586,0.0,1.0,2.5071096,68.96242,14.6,17.8,289.0,4.2,10.7,153.0,135.96877,16,15,2,5,1,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.0012289561805494,135.80211,119.66666,135.63195666666667,0.2387862148899048,17.733333333333334
2025-02-15 17:00:00,22.1,48.230507,984.8699,0.0,0.0,2.36753,98.74608,16.4,19.3,529.0,13.2,9.7,134.0,136.07292,17,15,2,5,1,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.0012272267914522,135.96877,119.62501,135.70487333333335,0.2992089260392092,15.966666666666669
2025-02-15 18:00:00,20.4,54.79016,985.2128,0.0,17.0,1.6981165,57.99466,42.6,45.4,1246.0,46.5,13.9,97.0,134.96875,18,15,2,5,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0.0007659846620673,136.07292,120.54166,135.649315,0.4021842216009976,19.633333333333333
2025-02-15 19:00:00,19.35,57.70207,985.90234,0.0,12.0,1.0495713,30.963696,66.8,69.6,2196.0,92.3,19.7,46.0,134.96875,19,15,2,5,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,-0.0081145456337275,134.96875,121.75,135.56945333333334,0.4884879116020847,28.133333333333336
2025-02-15 20:00:00,18.65,58.889446,986.0367,0.0,9.0,0.742159,345.9637,85.0,88.2,2831.0,125.0,23.9,8.0,136.14586,20,15,2,5,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.0,134.96875,123.36459,135.65452666666667,0.5436120695693533,39.91666666666666
2025-02-15 21:00:00,17.85,60.08764,985.8697,0.0,39.0,0.56920993,341.56494,89.2,93.4,2858.0,132.3,25.1,0.0,138.2604,21,15,2,5,1,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0.0087213515186773,136.14586,125.51041,136.06424166666667,1.2032594992486063,52.43333333333334
2025-02-15 22:00:00,16.95,62.12783,985.88873,0.0,100.0,0.6489992,33.6901,90.8,94.8,2571.0,126.4,24.7,0.0,140.10416,22,15,2,5,1,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0.0155314296349937,138.2604,128.13542,136.75347333333335,2.034735888095284,65.13333333333334
2025-02-15 23:00:00,15.3,69.71963,985.9384,0.0,100.0,3.244996,93.17977,86.8,90.8,2300.0,119.0,23.7,0.0,141.51042,23,15,2,5,1,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0.0133354153947612,140.10416,130.8646,137.65972333333335,2.75457456049098,76.86666666666666
2025-02-16 00:00:00,14.4,70.24892,985.6634,0.0,99.0,4.0449967,122.27562,77.1,81.0,2183.0,112.9,21.8,2.0,141.9375,0,16,2,6,1,0.0,1.0,0.49999999999999994,0.8660254037844387,0.0100372458578499,141.51042,133.5521,138.82118166666666,2.8601583178306003,82.61666666666667
2025-02-16 01:00:00,14.5,66.121086,985.76984,0.0,100.0,2.7059932,183.814,71.9,75.9,2083.0,105.1,19.3,6.0,141.20834,1,16,2,6,1,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0.0030180107572282,141.9375,136.125,139.86111333333335,2.248158177234629,83.46666666666667
2025-02-16 02:00:00,14.55,64.14087,985.4819,0.0,100.0,1.3104197,164.05453,71.2,75.2,1917.0,98.4,17.6,9.0,140.0104,2,16,2,6,1,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.0051371903029721,141.20834,138.47916,140.50520333333336,1.3417260196283651,81.16666666666667
2025-02-16 03:00:00,12.7,71.11852,985.2188,0.0,100.0,3.8521678,37.405437,73.1,77.3,1569.0,93.7,17.3,9.0,138.88542,3,16,2,6,1,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387,-0.0084834926546481,140.0104,140.54167,140.60937333333334,1.141979970659688,78.48333333333333
2025-02-16 04:00:00,11.9,75.21248,985.24365,0.0,99.0,4.965521,46.468742,76.6,81.5,1157.0,90.0,17.9,9.0,138.08331,4,16,2,6,1,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.0080349739708639,138.88542,142.3854,140.272565,1.5469781897850974,76.11666666666666
2025-02-16 05:00:00,11.3,77.7218,985.18933,0.0,98.0,4.8965297,53.972538,54.6,58.3,949.0,30.8,11.0,49.0,137.91664,5,16,2,6,1,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,-0.0057753358289634,138.08331,143.95833,139.67360166666666,1.6632055047337488,70.75
2025-02-16 06:00:00,12.2,83.57477,986.43976,0.0,100.0,6.0347,72.64589,61.5,65.7,1173.0,40.2,12.1,37.0,138.58333,6,16,2,6,1,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,-0.0012070248600628,137.91664,143.20834,139.1145733333333,1.2664630538258543,68.14999999999999
2025-02-16 07:00:00,12.15,81.62381,986.5326,0.0,98.0,6.122647,91.68465,77.3,82.2,1602.0,52.6,13.7,22.0,140.67708,7,16,2,6,1,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.0048340066264659,138.58333,141.91667,139.02603000000002,1.0981959780654484,69.05
2025-02-16 08:00:00,13.6,75.24481,987.1504,0.0,71.0,6.2613096,108.43504,83.1,87.8,1826.0,58.7,15.6,19.0,144.42708,8,16,2,6,1,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0.0151082373970781,140.67708,139.91666,139.76214333333334,2.4892308771881337,71.03333333333333
2025-02-16 09:00:00,16.7,67.48286,987.9133,0.0,100.0,4.2671766,117.64589,67.1,70.3,1620.0,52.6,18.0,41.0,148.10417,9,16,2,6,1,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0.0266567925168199,144.42708,137.33333,141.29860166666666,4.13854785265303,70.03333333333332
2025-02-16 10:00:00,19.55,57.36902,988.5515,0.0,100.0,3.4388947,137.12111,53.4,58.2,1209.0,40.0,20.6,75.0,150.04166,10,16,2,6,1,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0.0254598358244289,148.10417,136.53125,143.29166,5.057809230119812,66.16666666666667
2025-02-16 11:00:00,21.6,51.064896,988.4345,0.0,100.0,3.6,143.13002,43.3,49.6,858.0,28.8,22.2,104.0,150.5625,11,16,2,6,1,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0.0130819400235698,150.04166,135.63542,145.39930333333334,5.004567570197729,64.28333333333333
2025-02-16 12:00:00,23.1,44.343216,987.8789,0.0,42.0,4.0249224,169.6952,29.7,34.8,652.0,21.0,21.8,122.0,151.04762,12,16,2,6,1,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0.0034713023388768,150.5625,135.3021,147.476685,4.117799994550618,58.98333333333333
2025-02-16 13:00:00,24.15,36.756973,986.8947,0.0,39.0,5.4744864,189.46225,23.1,27.8,506.0,14.5,20.4,134.0,151.31845,13,16,2,6,1,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.0032220504294196,151.04762,135.44792,149.25024666666667,2.624225151239933,49.95
2025-02-16 14:00:00,24.7,33.114872,986.3553,0.0,90.0,6.7853074,201.80147,22.2,26.7,424.0,11.0,19.3,140.0,151.53572,14,16,2,6,1,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0.0017930105887793,151.31845,135.63542,150.43501999999998,1.2626252632254968,39.8
2025-02-16 15:00:00,24.4,32.9171,985.94037,0.0,91.0,7.968939,198.43504,21.8,26.1,391.0,9.7,19.0,141.0,151.77083,15,16,2,6,1,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0.0014358459635393,151.53572,135.80211,151.04613,0.645276191669986,32.25
2025-02-16 16:00:00,23.85,36.299965,985.8944,0.0,28.0,7.1321807,190.17545,22.1,26.1,423.0,11.5,19.0,136.0,152.0,16,16,2,6,1,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.0015515152762981,151.77083,135.96877,151.37252,0.5183883141203933,27.03333333333333
2025-02-16 17:00:00,22.65,44.366352,986.18353,0.0,20.0,8.099999,180.0,34.0,40.5,575.0,19.1,17.9,115.0,152.2232,17,16,2,6,1,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.0015099738526848,152.0,136.07292,151.64930333333334,0.4362343868651801,25.48333333333333
2025-02-16 18:00:00,20.7,58.993664,986.89545,0.0,4.0,2.6758924,227.72638,55.3,61.2,911.0,40.0,19.5,87.0,152.74702,18,16,2,6,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0.0014684209560248,152.2232,134.96875,151.93253666666666,0.5124713692334791,29.75
2025-02-16 19:00:00,19.4,62.27641,987.3688,0.0,92.0,2.36753,261.2539,71.5,77.8,1367.0,68.7,21.7,48.0,153.125,19,16,2,6,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0.0034411309549969,152.74702,134.96875,152.23362833333331,0.6023393957184522,37.81666666666667
2025-02-16 20:00:00,19.25,63.90289,987.843,0.0,52.0,1.1525624,308.65982,82.7,89.2,1811.0,89.8,23.4,19.0,153.26488,20,16,2,6,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.0024745489323098,153.125,136.14586,152.52182166666668,0.6151642564672284,47.9
2025-02-16 21:00:00,17.35,70.35089,988.4575,0.0,100.0,4.32,360.0,95.2,102.7,2257.0,97.1,24.7,7.0,153.19641,21,16,2,6,1,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0.000913501981159,153.26488,138.2604,152.75941833333331,0.5374947799143786,60.133333333333326
2025-02-16 22:00:00,17.45,67.414024,988.9535,0.0,19.0,5.3699164,13.5704565,108.5,117.3,2691.0,96.9,25.5,4.0,153.375,22,16,2,6,1,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,-0.0004467428906908,153.19641,140.10416,152.98858499999997,0.4316534741767558,74.53333333333335
2025-02-16 23:00:00,15.45,73.81797,988.97217,0.0,0.0,5.22,46.39711,108.3,116.4,2940.0,92.0,24.8,5.0,153.90178,23,16,2,6,1,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0.0011657583121068,153.375,141.51042,153.26834833333334,0.3768632066359453,86.91666666666667
2025-02-17 00:00:00,14.6,74.66057,988.99365,0.0,0.0,5.5916004,56.82148,94.5,101.5,2916.0,81.7,21.3,11.0,154.54166,0,17,2,0,0,0.0,1.0,0.49999999999999994,0.8660254037844387,0.0034345882031238,153.90178,141.9375,153.567455,0.5518840392054203,93.45
2025-02-17 01:00:00,14.3,73.86296,988.3823,0.0,0.0,6.050785,59.620956,75.2,78.9,2707.0,66.8,16.2,22.0,155.05951,1,17,2,0,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0.0041577164242209,154.54166,141.20834,153.88987333333333,0.7654567485670324,94.06666666666666
2025-02-17 02:00:00,13.75,75.01752,988.04083,0.0,0.0,5.5216303,70.974304,66.4,69.4,2407.0,52.9,12.2,32.0,155.15773,2,17,2,0,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.0033508761746911,155.05951,140.0104,154.20534833333332,0.8425339371664884,91.35
2025-02-17 03:00:00,13.05,78.25376,987.7829,0.0,0.0,4.6277857,76.50425,64.5,67.8,1929.0,40.1,10.3,39.0,155.01488,3,17,2,0,0,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387,0.0006334341806294,155.15773,138.88542,154.50842666666665,0.7260252445250804,86.23333333333333
2025-02-17 04:00:00,12.3,82.19448,987.91,0.0,0.0,4.0449967,57.724377,62.6,65.7,1361.0,28.3,9.4,44.0,154.75893,4,17,2,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.0009206759520986,155.01488,138.08331,154.73908166666664,0.4678565625467268,78.58333333333333
2025-02-17 05:00:00,11.6,85.784805,987.8465,0.0,0.0,4.6102495,38.65983,81.5,84.3,1060.0,34.0,13.5,33.0,154.34225,5,17,2,0,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,-0.0016511317074121,154.75893,137.91664,154.81249333333332,0.3220293369992022,74.11666666666667
2025-02-17 06:00:00,12.3,87.012764,989.07886,0.0,0.0,5.495161,58.392544,81.5,84.3,1320.0,38.1,13.7,28.0,155.14285,6,17,2,0,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,-0.0026924454251236,154.34225,138.58333,154.9126916666667,0.3143441000532471,71.95
2025-02-17 07:00:00,12.0,87.861626,989.53876,0.0,0.0,5.5216303,70.974304,86.6,89.9,1847.0,43.3,14.1,22.0,155.7381,7,17,2,0,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.0051871729751786,155.14285,140.67708,155.02579,0.4641243285820881,73.85
2025-02-17 08:00:00,14.1,80.5279,990.5079,0.0,0.0,6.320538,70.01681,91.0,94.5,2117.0,43.9,14.1,29.0,156.01488,8,17,2,0,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0.0038367863013482,155.7381,144.42708,155.16864833333332,0.6189502089818164,77.95
2025-02-17 09:00:00,17.3,71.04001,991.5716,0.0,0.0,3.4247334,86.98728,86.1,88.7,1830.0,35.6,13.7,62.0,156.25,9,17,2,0,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0.0017772143247404,156.01488,148.10417,155.37450166666667,0.7492556257505905,81.55
2025-02-17 10:00:00,20.35,61.6799,992.0319,0.0,0.0,2.4014995,77.00539,59.3,63.3,1285.0,22.8,13.0,107.0,156.81548,10,17,2,0,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0.0015070356425594,156.25,150.04166,155.71726,0.8717236251832918,80.99999999999999
2025-02-17 11:00:00,22.75,49.376568,992.2368,0.0,0.0,1.835647,78.6901,35.0,41.9,854.0,12.5,12.3,141.0,156.99107,11,17,2,0,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0.0036190717683794,156.81548,150.5625,156.15873000000002,0.687324558577167,73.25
2025-02-17 12:00:00,24.2,40.405674,991.87177,0.0,0.0,1.609969,26.564985,27.6,36.7,683.0,7.6,11.3,152.0,156.74405,12,17,2,0,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0.0011197235681245,156.99107,151.04762,156.42559666666668,0.4990702686900053,64.26666666666667
2025-02-17 13:00:00,25.05,34.47872,990.8702,0.0,28.0,2.7943513,14.931467,24.2,32.9,625.0,5.2,10.3,151.0,156.68155,13,17,2,0,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,-0.0015734651930544,156.74405,151.31845,156.58283833333334,0.371447562167949,53.86666666666667
2025-02-17 14:00:00,25.55,31.15891,990.1315,0.0,36.0,3.8183763,8.130019,22.8,31.1,610.0,4.6,9.7,148.0,156.71428,14,17,2,0,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,-0.0003987391930513,156.68155,151.53572,156.69940499999998,0.2461869102409693,42.5
2025-02-17 15:00:00,25.55,30.735355,989.74146,0.0,88.0,6.12,360.0,22.5,30.6,616.0,3.7,9.8,149.0,156.73215,15,17,2,0,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0.000208895035255,156.71428,151.77083,156.77976333333334,0.1126078011985088,31.9
2025-02-17 16:00:00,24.95,31.74372,989.59406,0.0,79.0,7.293888,344.24875,22.6,30.5,664.0,4.5,10.4,149.0,156.75298,16,17,2,0,0,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.0001140291673464,156.73215,152.0,156.76934666666668,0.111528659503959,25.78333333333333
2025-02-17 17:00:00,23.4,40.31542,989.3667,0.0,50.0,4.991553,334.35904,24.1,31.8,750.0,11.4,10.0,126.0,156.76785,17,17,2,0,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.0001329018881639,156.75298,152.2232,156.7321433333333,0.0307560883518133,23.96666666666667
2025-02-17 18:00:00,21.05,54.05477,989.4598,0.0,84.0,5.6060677,317.6026,40.9,47.8,906.0,31.6,12.5,99.0,156.4732,18,17,2,0,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,9.486262431103824e-05,156.76785,152.74702,156.68700166666665,0.1090072893005366,26.183333333333337
2025-02-17 19:00:00,20.05,55.98827,989.959,0.0,100.0,6.28713,336.3706,57.2,64.0,1100.0,59.0,15.9,61.0,156.04463,19,17,2,0,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,-0.0018795306640022,156.4732,153.125,156.58084833333336,0.284398805202339,31.683333333333334
2025-02-17 20:00:00,19.1,60.584347,990.072,0.0,88.0,5.7204895,335.85446,65.0,71.5,1226.0,77.2,18.1,34.0,155.61905,20,17,2,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.0027389353103958,156.04463,153.26488,156.39831,0.471538750797466,38.71666666666667
2025-02-17 21:00:00,18.35,62.035973,990.3964,0.0,100.0,6.050785,329.62094,68.7,74.7,1241.0,78.1,18.2,26.0,155.09227,21,17,2,0,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,-0.0027272964966949,155.61905,153.19641,156.12499666666668,0.6719872371481206,46.41666666666666
2025-02-17 22:00:00,18.1,63.436573,990.5695,0.0,100.0,5.7964473,334.2307,65.4,71.0,1188.0,69.6,17.0,29.0,154.30356,22,17,2,0,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,-0.0033850609301969,155.09227,153.375,155.71676,0.9144571769212538,53.55
2025-02-17 23:00:00,17.8,61.703114,990.5434,0.0,100.0,6.0721655,348.0239,55.5,61.0,1092.0,59.2,15.7,33.0,153.02083,23,17,2,0,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,-0.0050854239811292,154.30356,153.90178,155.09225666666666,1.265257407711442,58.78333333333334
2025-02-18 00:00:00,17.1,63.423145,990.1895,0.0,99.0,5.6262593,352.6477,48.8,53.9,925.0,47.6,14.3,38.0,151.4494,0,18,2,1,0,0.0,1.0,0.49999999999999994,0.8660254037844387,-0.0083130286616182,153.02083,154.54166,154.2549566666667,1.7413416668097164,60.1
2025-02-18 01:00:00,15.75,66.38848,989.68066,0.0,99.0,5.8298883,8.8805895,45.2,49.9,714.0,34.0,12.6,46.0,150.0893,1,18,2,1,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,-0.010269385529448,151.4494,155.05951,153.26240166666668,2.163336601603265,58.1
2025-02-18 02:00:00,14.95,68.95175,989.21985,0.0,52.0,6.1437774,31.827414,43.9,48.4,569.0,23.7,11.3,51.0,147.1875,2,18,2,1,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.0089805566096295,150.0893,155.15773,151.85714333333334,2.9292408317317613,54.583333333333336
2025-02-18 03:00:00,13.4,74.958145,988.69135,0.0,11.0,5.5916004,33.178535,44.2,48.8,449.0,18.1,10.5,52.0,144.84375,3,18,2,1,0,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387,-0.019333821975729,147.1875,155.01488,150.14905666666667,3.581020535685656,50.5
2025-02-18 04:00:00,12.9,75.381165,988.0617,0.0,1.0,5.068846,16.504446,44.9,49.6,394.0,15.8,10.1,51.0,142.72916,4,18,2,1,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.015923565797125,144.84375,154.75893,148.21999,3.989629550614097,47.083333333333336
2025-02-18 05:00:00,12.75,73.83912,987.8532,0.0,0.0,4.6938252,4.398633,74.0,79.4,639.0,40.5,12.7,20.0,140.88542,5,18,2,1,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,-0.0145991101031897,142.72916,154.34225,146.19742166666666,4.142194494635355,50.16666666666666
2025-02-18 06:00:00,13.1,82.84717,988.85913,0.0,67.0,0.9,233.13002,78.7,85.0,1533.0,45.1,15.1,17.0,140.10417,6,18,2,1,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,-0.0129177518512858,140.88542,155.14285,144.30655,3.843980792294433,55.15
2025-02-18 07:00:00,12.5,85.87777,989.4865,0.0,3.0,2.5264204,265.91446,89.9,97.3,2727.0,50.9,18.4,15.0,139.8125,7,18,2,1,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,-0.005545285981666,140.10417,155.7381,142.59375,2.933773217466969,62.6
2025-02-18 08:00:00,14.5,80.049934,990.2515,0.0,1.0,5.3699164,283.57043,106.9,114.8,3405.0,51.7,20.3,24.0,140.15625,8,18,2,1,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,-0.0020818079803187,139.8125,156.01488,141.421875,1.981627994926173,73.10000000000001
2025-02-18 09:00:00,17.4,71.527794,990.99567,0.0,0.0,3.2048087,308.15726,88.5,94.3,3090.0,42.8,19.7,57.0,141.81252,9,18,2,1,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0.0024586498017952,140.15625,156.25,140.91667,1.144222880353536,80.48333333333333
2025-02-18 10:00:00,20.05,60.806965,991.4211,0.0,0.0,3.244996,340.55988,62.2,68.0,2258.0,28.9,17.8,102.0,142.06252,10,18,2,1,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0.0118173101936367,141.81252,156.81548,140.80556333333334,0.9486847815534274,83.36666666666667
2025-02-18 11:00:00,22.25,50.23079,991.4147,0.0,0.0,3.4623692,332.1028,39.8,46.3,1524.0,17.3,16.2,136.0,142.36458,11,18,2,1,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0.0017628907685378,142.06252,156.99107,141.05209,1.1453835662539835,77.66666666666667
2025-02-18 12:00:00,24.0,39.811325,990.78217,0.0,0.0,4.471107,310.10083,25.4,31.9,1079.0,10.7,15.5,150.0,142.8646,12,18,2,1,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0.0021262468013203,142.36458,156.74405,141.51216166666669,1.2390449638418697,68.78333333333333
2025-02-18 13:00:00,25.05,31.880808,989.6025,0.0,0.0,6.248359,311.49637,25.1,31.8,732.0,6.6,15.2,154.0,142.63542,13,18,2,1,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.0035122497806512,142.8646,156.68155,141.98264833333334,0.971686718372988,57.98333333333333
2025-02-18 14:00:00,25.4,29.351954,988.65625,0.0,10.0,7.7650757,314.06088,25.7,32.2,516.0,4.5,15.0,154.0,142.72917,14,18,2,1,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,-0.0016041761497125,142.63542,156.71428,142.41146833333335,0.4096631703521605,44.45
2025-02-18 15:00:00,25.15,29.080717,988.1481,0.0,16.0,8.913181,313.36346,25.8,32.1,434.0,3.5,14.8,152.0,143.03127,15,18,2,1,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0.0006572700765861,142.72917,156.73215,142.61459333333332,0.3512765212666899,34.0
2025-02-18 16:00:00,24.55,30.771856,987.90295,0.0,100.0,8.55142,310.73203,26.1,32.0,484.0,4.6,14.7,146.0,143.37502,16,18,2,1,0,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.002116595919629,143.03127,156.75298,142.83334333333335,0.3473702194971401,27.98333333333333
2025-02-18 17:00:00,22.95,39.380394,987.8665,0.0,77.0,6.048107,306.52896,18.3,20.7,692.0,9.3,13.6,128.0,143.73958,17,18,2,1,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.002403320448506,143.37502,156.76785,143.06251,0.4218416796940398,24.4
2025-02-18 18:00:00,20.95,44.33997,988.6716,0.0,12.0,6.452441,292.98874,26.8,28.5,1158.0,22.5,13.8,105.0,143.13542,18,18,2,1,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0.0025427021706637,143.73958,156.4732,143.10764666666668,0.4107738067523378,24.633333333333336
2025-02-18 19:00:00,19.5,52.58628,988.937,0.0,1.0,6.122647,271.68463,34.7,36.3,1783.0,40.6,14.2,73.0,141.66667,19,18,2,1,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,-0.0042031565555458,143.13542,156.04463,142.94618833333334,0.7128363866018742,26.23333333333333
