datetime,temperature_2m,relative_humidity_2m,surface_pressure,precipitation,cloud_cover,wind_speed_10m,wind_direction_10m,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi
2025-03-14 00:00:00,17.3,85.25403,982.8984,0.0,1.0,4.0449967,32.275623,54.1,75.4,802.0,58.6,12.0,18.0,103.60417
2025-03-14 01:00:00,17.05,85.50325,982.5841,0.0,4.0,4.913044,28.442837,48.8,69.6,768.0,53.1,10.2,19.0,104.76042
2025-03-14 02:00:00,16.35,87.95724,981.9382,0.0,1.0,5.1575575,29.248732,46.3,67.5,732.0,47.0,8.7,21.0,105.03125
2025-03-14 03:00:00,15.75,89.34249,981.49585,0.0,24.0,5.2478566,30.963696,45.1,65.2,661.0,39.4,7.9,24.0,104.666664
2025-03-14 04:00:00,15.5,88.16906,981.27905,0.0,4.0,6.66,18.924751,42.7,61.0,588.0,31.2,7.4,28.0,103.781235
2025-03-14 05:00:00,14.95,86.12638,981.91254,0.0,2.0,6.21717,22.109503,35.3,41.3,618.0,26.4,7.5,34.0,102.437485
2025-03-14 06:00:00,15.95,85.66705,982.19556,0.0,2.0,5.5596404,60.94549,35.3,44.6,887.0,30.0,7.6,30.0,99.709114
2025-03-14 07:00:00,16.05,81.855545,983.37354,0.0,56.0,7.2649574,41.98714,36.9,47.6,1259.0,34.7,7.9,27.0,99.23741
2025-03-14 08:00:00,17.9,69.53689,984.50964,0.0,73.0,4.198285,30.963696,38.6,48.9,1437.0,36.0,8.8,34.0,99.504715
2025-03-14 09:00:00,21.0,53.15414,986.23883,0.0,97.0,4.755544,330.5242,34.9,49.8,1227.0,31.0,11.1,63.0,100.3229
2025-03-14 10:00:00,22.0,46.31046,986.6161,0.0,36.0,10.51576,353.11835,29.6,48.0,824.0,22.5,13.9,103.0,101.21875
2025-03-14 11:00:00,24.1,42.029892,986.98785,0.1,86.0,11.183201,326.82147,25.3,47.0,510.0,15.2,15.4,133.0,101.55208
2025-03-14 12:00:00,24.3,40.029892,986.5171,0.0,54.0,9.335737,340.86627,21.8,43.5,404.0,10.3,14.1,145.0,101.40624
2025-03-14 13:00:00,25.05,39.444263,985.2142,0.2,85.0,10.004178,8.275804,19.2,40.9,388.0,6.5,11.5,148.0,100.822914
2025-03-14 14:00:00,24.65,40.939766,984.6934,0.0,53.0,7.44121,32.15227,18.7,42.0,390.0,4.3,9.6,148.0,99.92138
2025-03-14 15:00:00,25.4,39.41138,984.0728,0.0,84.0,8.55142,40.732014,19.0,42.6,390.0,4.2,9.4,150.0,99.22955
2025-03-14 16:00:00,24.9,40.198868,983.6416,0.0,18.0,8.6867485,55.980614,20.1,44.6,409.0,5.7,10.0,149.0,98.69496
2025-03-14 17:00:00,24.8,40.98187,984.31586,0.0,74.0,7.293888,74.248764,23.3,53.7,436.0,7.0,8.4,137.0,98.35692
2025-03-14 18:00:00,21.75,57.90791,984.64514,0.0,19.0,13.3649235,44.45441,25.7,50.6,483.0,15.1,8.9,116.0,103.273796
2025-03-14 19:00:00,19.95,66.61345,985.2716,0.2,80.0,9.187056,55.375774,30.4,48.7,538.0,26.3,9.6,87.0,106.037415
2025-03-14 20:00:00,18.85,73.20796,985.07947,0.1,86.0,14.24163,69.27436,32.7,48.1,563.0,35.0,10.1,64.0,99.59905
2025-03-14 21:00:00,16.85,88.85463,986.17236,6.2,99.0,4.379589,80.53775,34.1,47.8,529.0,39.1,10.2,52.0,99.28459
2025-03-14 22:00:00,16.95,89.72323,985.88873,0.1,99.0,5.154415,65.22488,35.9,49.6,463.0,40.6,10.2,45.0,98.39622
2025-03-14 23:00:00,16.6,93.52041,986.735,0.7,100.0,0.56920993,288.43503,38.8,54.1,414.0,40.2,9.8,43.0,96.9261
2025-03-15 00:00:00,16.35,96.551834,985.83594,1.4,41.0,8.139901,108.03438,38.6,54.4,404.0,37.5,9.0,45.0,95.330185
2025-03-15 01:00:00,15.8,96.227905,985.3003,0.5,24.0,5.6521144,37.234917,39.9,59.6,410.0,32.8,7.9,52.0,94.11163
2025-03-15 02:00:00,15.55,92.867386,984.59625,0.0,0.0,8.836514,56.63362,35.0,51.7,406.0,27.7,6.9,59.0,93.41195
2025-03-15 03:00:00,14.95,93.13719,984.9329,0.0,4.0,5.796447,53.84173,29.9,49.1,364.0,21.4,5.7,67.0,92.52359
2025-03-15 04:00:00,14.75,92.222626,985.1098,0.2,33.0,9.673221,44.999897,28.2,48.4,312.0,14.6,4.5,75.0,91.32862
2025-03-15 05:00:00,14.3,92.196434,985.3622,1.8,48.0,6.502461,48.366554,43.2,60.8,314.0,41.0,8.7,37.0,90.18868
2025-03-15 06:00:00,14.8,88.686554,985.894,0.0,10.0,11.45513,8.130019,43.4,60.5,435.0,40.4,9.3,36.0,90.80975
2025-03-15 07:00:00,14.85,83.33336,986.77515,0.0,9.0,9.459852,21.194136,44.8,59.1,610.0,39.3,10.1,35.0,91.44654
2025-03-15 08:00:00,16.2,79.499954,987.2845,0.0,0.0,6.4096174,38.157276,41.2,54.0,707.0,36.1,11.0,43.0,92.06762
2025-03-15 09:00:00,18.3,75.52649,987.95557,0.0,96.0,4.3573384,38.290207,33.9,58.3,644.0,29.2,12.0,65.0,92.27202
2025-03-15 10:00:00,20.1,70.872635,988.2088,0.0,58.0,5.509882,38.367523,31.3,66.4,502.0,20.3,12.9,95.0,92.1934
2025-03-15 11:00:00,21.85,65.51746,988.1632,0.0,90.0,5.5887027,75.068535,30.6,75.4,396.0,13.1,13.4,121.0,92.32705
2025-03-15 12:00:00,22.3,64.362335,987.8115,0.0,47.0,5.0142193,111.03758,29.5,78.7,364.0,8.9,12.9,141.0,92.743706
2025-03-15 13:00:00,23.1,62.105404,987.2939,0.1,19.0,2.7059932,93.814,30.6,80.6,366.0,6.5,11.9,156.0,93.34905
2025-03-15 14:00:00,23.55,59.097946,986.7468,0.0,53.0,6.037383,169.6952,30.7,76.8,399.0,5.9,11.1,164.0,94.245285
2025-03-15 15:00:00,23.35,56.807766,986.2426,0.0,36.0,3.8647635,152.24155,31.3,73.8,488.0,6.6,10.7,162.0,95.188675
2025-03-15 16:00:00,22.85,56.135067,986.10315,0.0,41.0,2.5455842,261.87,31.0,65.2,607.0,9.1,10.6,151.0,96.155655
2025-03-15 17:00:00,22.5,58.8481,986.0737,0.0,57.0,2.52,360.0,28.1,69.8,674.0,8.6,9.5,153.0,97.01258
2025-03-15 18:00:00,19.85,72.2108,987.3101,0.0,24.0,8.699793,65.55606,30.4,67.3,620.0,29.7,10.4,118.0,109.65136
2025-03-15 19:00:00,18.75,80.629425,987.9947,0.0,40.0,10.587917,17.818983,50.9,84.5,514.0,58.7,11.6,71.0,114.54082
2025-03-15 20:00:00,16.5,80.32569,988.48035,0.0,32.0,9.92778,44.999897,60.8,89.2,475.0,79.4,12.7,35.0,103.91157
2025-03-15 21:00:00,16.1,84.02627,988.7372,0.0,15.0,3.710795,22.833694,64.5,89.2,593.0,85.0,13.8,23.0,102.09374
2025-03-15 22:00:00,15.85,87.34443,988.61755,0.0,5.0,0.56920993,251.56496,71.7,96.9,779.0,82.4,14.9,23.0,105.26041
2025-03-15 23:00:00,15.45,88.45209,988.3876,0.0,6.0,1.2074767,116.56499,74.7,97.1,888.0,75.5,15.0,26.0,108.989586
2025-03-16 00:00:00,14.95,89.8639,988.343,0.0,4.0,5.3517847,47.72637,65.0,82.7,835.0,63.7,13.5,30.0,112.72917
2025-03-16 01:00:00,14.55,91.6116,988.20984,0.0,4.0,5.0142193,21.037588,54.1,68.5,704.0,47.7,11.0,38.0,115.47917
2025-03-16 02:00:00,14.3,93.712776,987.8952,0.0,3.0,5.4656014,17.241547,51.0,64.5,605.0,33.9,8.9,46.0,116.95833
2025-03-16 03:00:00,14.0,95.86309,987.5761,0.0,3.0,5.5916004,3.691312,46.1,59.1,549.0,24.0,7.5,55.0,118.625
2025-03-16 04:00:00,13.65,96.795555,987.5448,0.0,0.0,4.175069,7.4313188,40.0,52.6,525.0,16.5,6.5,64.0,120.3125
2025-03-16 05:00:00,13.5,97.42615,987.921,0.0,17.0,5.04,360.0,39.2,58.0,609.0,16.9,7.0,59.0,121.541664
2025-03-16 06:00:00,14.25,99.354744,987.79346,0.0,100.0,3.8939953,33.6901,42.8,61.9,932.0,23.7,7.4,50.0,121.12499
2025-03-16 07:00:00,14.55,98.07969,988.5996,0.0,100.0,3.2846913,350.53775,50.8,69.2,1363.0,32.8,7.9,38.0,121.06249
2025-03-16 08:00:00,15.8,94.38924,989.0029,0.0,78.0,2.995797,302.7352,50.2,63.8,1589.0,36.7,8.8,41.0,121.68749
2025-03-16 09:00:00,18.4,84.01492,989.816,0.0,13.0,2.7238941,7.59456,42.4,67.8,1414.0,30.6,10.4,70.0,122.62499
2025-03-16 10:00:00,21.05,70.14512,990.0447,0.0,43.0,4.1556225,355.03033,37.0,73.1,1033.0,19.3,12.2,113.0,123.51041
2025-03-16 11:00:00,22.9,59.902348,989.9096,0.0,52.0,5.8048253,330.25522,30.2,74.3,718.0,10.3,13.6,147.0,124.10416
2025-03-16 12:00:00,24.0,50.364365,989.22205,0.0,60.0,5.0975285,317.86246,28.1,68.2,568.0,6.5,14.0,164.0,124.0625
2025-03-16 13:00:00,24.7,42.47863,988.30554,0.0,65.0,4.2671766,297.64587,27.8,61.0,484.0,5.0,13.9,171.0,123.916664
2025-03-16 14:00:00,25.15,38.047806,987.27045,0.0,49.0,4.7110505,313.4519,27.1,54.1,439.0,4.5,13.6,174.0,123.62501
2025-03-16 15:00:00,24.8,38.72035,986.5587,0.0,65.0,6.9270773,335.43283,25.6,46.9,369.0,1.9,13.1,175.0,123.24999
2025-03-16 16:00:00,24.25,38.306038,986.2202,0.0,37.0,6.7397914,325.8855,23.7,40.3,338.0,0.4,12.5,171.0,122.65625
2025-03-16 17:00:00,23.75,40.960384,986.1786,0.0,34.0,4.724786,319.63553,19.0,31.8,518.0,8.3,12.2,156.0,121.89581
2025-03-16 18:00:00,22.65,52.882263,985.89105,0.0,52.0,4.379589,260.53775,20.8,31.0,1113.0,32.5,13.7,122.0,136.86223
2025-03-16 19:00:00,21.4,57.257366,985.8827,0.0,10.0,5.195113,284.03625,35.7,44.6,1919.0,66.1,15.9,76.0,138.7755
2025-03-16 20:00:00,20.25,61.05357,986.077,0.0,2.0,5.1481256,306.46933,51.0,59.8,2489.0,92.6,18.2,39.0,123.68198
2025-03-16 21:00:00,19.35,62.264996,986.29224,0.0,1.0,5.796447,306.15826,62.2,71.2,2637.0,105.0,20.7,22.0,117.34375
2025-03-16 22:00:00,18.55,65.668495,986.4179,0.0,0.0,5.5450516,305.75397,74.5,83.6,2549.0,110.2,23.2,16.0,117.10417
2025-03-16 23:00:00,17.95,67.29481,986.36566,0.0,0.0,3.9477081,313.1524,85.0,93.8,2341.0,112.8,24.7,11.0,117.39583
2025-03-17 00:00:00,17.25,69.409256,986.49976,0.0,0.0,2.0523157,322.12494,89.6,98.0,1972.0,114.0,24.3,6.0,118.468735
2025-03-17 01:00:00,16.5,72.07168,986.72626,0.0,0.0,1.26,360.0,89.4,97.6,1483.0,112.7,22.9,3.0,121.03126
2025-03-17 02:00:00,15.35,77.3089,986.7221,0.0,0.0,1.7727944,23.962492,87.8,95.9,1108.0,109.5,21.6,2.0,124.70833
2025-03-17 03:00:00,14.35,81.36729,986.5358,0.0,0.0,3.4763772,338.74942,86.8,94.8,831.0,104.0,20.8,1.0,128.54167
2025-03-17 04:00:00,14.15,82.15444,986.5178,0.0,0.0,3.8268526,311.18582,86.4,94.3,668.0,96.7,20.1,2.0,132.78125
2025-03-17 05:00:00,13.95,82.40223,986.4998,0.0,0.0,4.2671766,297.64587,79.9,87.8,906.0,61.7,18.6,27.0,137.6146
2025-03-17 06:00:00,14.85,87.25225,987.1649,0.0,0.0,1.4512063,82.875084,83.1,91.0,2038.0,63.6,18.8,28.0,141.85417
2025-03-17 07:00:00,15.4,84.77487,987.5059,0.0,0.0,2.1897945,99.46225,94.8,102.4,3570.0,65.4,19.2,31.0,146.0521
2025-03-17 08:00:00,18.3,79.02621,988.4429,0.0,0.0,1.4512063,119.74479,85.7,91.5,4311.0,61.4,19.5,46.0,150.18155
2025-03-17 09:00:00,21.8,63.021782,989.329,0.0,0.0,0.35999998,180.0,66.6,73.1,3468.0,45.8,20.0,84.0,151.2381
2025-03-17 10:00:00,24.3,49.30458,989.53986,0.0,0.0,1.08,270.0,44.6,49.2,1833.0,24.3,20.5,134.0,151.95833
2025-03-17 11:00:00,25.9,36.14724,989.5754,0.0,8.0,3.693291,316.9749,21.2,26.5,588.0,8.3,20.1,171.0,152.18452
2025-03-17 12:00:00,26.65,31.360472,989.0522,0.0,9.0,5.2323985,333.43503,18.5,25.6,245.0,3.0,18.0,184.0,151.91666
2025-03-17 13:00:00,27.35,28.309046,988.0369,0.0,6.0,5.1826253,339.6768,17.1,24.6,292.0,3.2,14.9,185.0,151.63095
2025-03-17 14:00:00,27.9,26.948595,987.3013,0.0,11.0,4.896529,342.8972,16.6,23.7,375.0,4.2,12.6,182.0,151.3125
2025-03-17 15:00:00,28.15,26.107718,986.34644,0.0,16.0,5.4656014,342.75845,16.4,22.9,360.0,2.9,11.5,182.0,151.0
2025-03-17 16:00:00,27.85,26.842943,986.1268,0.0,7.0,7.928178,357.3975,15.8,21.8,381.0,2.4,11.2,179.0,150.72618
2025-03-17 17:00:00,26.7,29.21039,986.22784,0.0,5.0,10.495713,5.9060555,14.4,18.9,481.0,7.7,12.1,176.0,150.49107
2025-03-17 18:00:00,24.45,40.341045,987.3096,0.0,0.0,6.21717,22.109503,17.6,21.1,706.0,26.6,12.9,144.0,159.59822
2025-03-17 19:00:00,22.7,44.231964,987.6504,0.0,0.0,6.898956,352.50424,28.0,31.2,1009.0,52.7,14.1,99.0,161.19258
2025-03-17 20:00:00,21.4,53.61091,987.92993,0.0,0.0,5.154415,335.22488,38.8,41.9,1297.0,72.9,15.4,64.0,150.02975
2025-03-17 21:00:00,21.05,54.233864,988.1925,0.0,19.0,0.9178235,281.3099,47.0,50.2,1596.0,81.8,16.8,48.0,148.83334
2025-03-17 22:00:00,19.35,59.84618,988.0467,0.0,10.0,3.143565,156.3706,54.1,57.4,1879.0,84.6,18.3,41.0,147.25
2025-03-17 23:00:00,18.15,64.72131,987.6501,0.0,2.0,4.724786,162.25523,60.3,63.6,1975.0,84.5,19.4,37.0,145.125
2025-03-18 00:00:00,17.6,66.55835,987.40735,0.0,53.0,4.503598,177.70944,63.1,66.4,1709.0,81.7,19.8,35.0,142.55208
2025-03-18 01:00:00,17.25,68.271225,987.0845,0.0,2.0,2.7943513,194.93147,64.0,67.5,1256.0,75.9,19.7,36.0,139.79166
2025-03-18 02:00:00,16.55,71.6057,986.8281,0.0,9.0,2.2553935,298.61035,65.4,69.2,965.0,68.7,19.4,38.0,137.14581
2025-03-18 03:00:00,15.6,74.830605,986.6467,0.0,0.0,5.6233797,309.8055,66.6,70.3,990.0,59.2,18.9,40.0,134.8125
2025-03-18 04:00:00,15.7,72.40431,986.6558,0.0,17.0,5.293959,305.31128,66.8,70.5,1177.0,48.5,18.2,43.0,132.70833
2025-03-18 05:00:00,15.5,71.40932,986.73553,0.0,5.0,4.5,306.86996,85.7,88.9,1416.0,90.3,17.5,0.0,130.66666
2025-03-18 06:00:00,16.35,75.95088,987.6873,0.0,0.0,5.1826253,290.3232,81.5,84.8,1780.0,85.6,17.7,8.0,131.27081
2025-03-18 07:00:00,17.4,69.89831,988.26697,0.0,0.0,5.04,270.0,83.6,87.1,2196.0,78.3,17.9,21.0,131.10416
2025-03-18 08:00:00,19.8,60.74854,988.7678,0.0,0.0,4.514377,265.42615,79.4,81.7,2334.0,67.3,18.0,45.0,129.93748
2025-03-18 09:00:00,22.9,50.40354,989.32465,0.0,0.0,2.0124612,280.30478,59.8,63.1,1949.0,49.2,18.3,90.0,129.28125
2025-03-18 10:00:00,25.5,41.451324,989.3473,0.0,0.0,2.5772076,294.77512,39.9,43.9,1286.0,27.3,18.5,145.0,128.57292
2025-03-18 11:00:00,27.55,32.473248,988.93085,0.0,0.0,4.599695,300.57913,23.0,27.0,757.0,10.9,17.8,184.0,128.08334
2025-03-18 12:00:00,29.05,25.120565,988.0777,0.0,0.0,7.127636,315.0001,15.8,19.1,523.0,4.4,15.3,193.0,128.27084
2025-03-18 13:00:00,29.95,20.847563,986.97955,0.0,1.0,7.8954163,335.77228,12.3,15.4,423.0,3.4,11.9,186.0,127.98959
2025-03-18 14:00:00,30.3,19.595886,985.9346,0.0,1.0,8.035746,344.40714,11.4,14.5,378.0,3.6,9.3,178.0,127.48959
2025-03-18 15:00:00,30.3,18.988188,985.4468,0.0,11.0,8.43699,348.92984,11.1,14.3,353.0,1.9,8.3,175.0,126.94793
2025-03-18 16:00:00,29.9,19.091301,985.21954,0.0,49.0,8.6867485,354.05322,11.0,14.2,384.0,1.4,8.2,171.0,126.395836
2025-03-18 17:00:00,29.15,20.075533,985.2569,0.0,38.0,8.171683,352.40543,8.3,9.7,501.0,7.1,9.0,167.0,147.70409
2025-03-18 18:00:00,26.1,31.741959,986.3736,0.0,100.0,5.0528407,4.085537,12.9,13.8,760.0,33.2,10.6,131.0,160.55486
2025-03-18 19:00:00,24.4,45.297253,986.6229,0.0,100.0,4.175069,7.4313188,26.2,27.1,1106.0,69.1,12.9,80.0,158.3227
2025-03-18 20:00:00,23.35,46.99088,986.8276,0.0,100.0,0.6489992,146.3099,39.2,40.0,1402.0,95.5,14.8,42.0,138.98808
2025-03-18 21:00:00,21.95,50.31737,987.1969,0.0,99.0,4.3349743,175.23645,48.0,48.9,1639.0,104.2,16.3,27.0,124.62499
2025-03-18 22:00:00,21.0,55.85681,987.2137,0.0,100.0,5.2478566,202.1664,53.4,54.4,1826.0,103.4,17.4,23.0,124.72917
2025-03-18 23:00:00,20.85,54.362335,987.2009,0.0,100.0,5.402999,209.98155,58.7,60.1,1860.0,97.7,17.7,24.0,124.65626
2025-03-19 00:00:00,20.3,54.041332,986.86127,0.0,100.0,5.728979,223.72705,61.2,62.9,1621.0,86.1,16.6,30.0,124.48958
2025-03-19 01:00:00,20.85,51.72085,986.51855,0.0,100.0,4.5,253.73972,57.7,59.4,1229.0,69.7,14.5,41.0,124.29166
2025-03-19 02:00:00,20.25,51.90844,986.17456,0.0,100.0,1.835647,348.6901,51.1,52.5,931.0,56.1,12.9,48.0,123.635414
2025-03-19 03:00:00,18.9,53.140026,986.2534,0.0,100.0,8.281956,42.357407,49.6,51.5,801.0,47.5,12.0,47.0,122.14584
2025-03-19 04:00:00,17.85,57.912243,985.8697,0.0,100.0,6.698806,59.300358,50.8,53.1,766.0,41.8,11.4,43.0,120.37499
2025-03-19 05:00:00,17.25,61.98915,985.91504,0.0,99.0,4.6730714,74.3577,67.1,70.1,858.0,77.8,14.4,10.0,118.708336
2025-03-19 06:00:00,17.7,75.182526,986.6364,0.0,100.0,4.175069,97.43131,67.8,71.0,1211.0,77.6,14.9,9.0,116.77083
2025-03-19 07:00:00,18.4,69.63456,987.477,0.0,100.0,4.1085763,151.1893,75.0,78.9,1690.0,76.6,15.7,11.0,115.343735
2025-03-19 08:00:00,20.3,62.890663,988.03094,0.0,100.0,3.8183763,135.0001,71.9,75.0,1921.0,69.7,16.6,27.0,114.44791
2025-03-19 09:00:00,23.05,55.099926,989.1424,0.0,100.0,4.2136917,160.0168,54.2,56.6,1665.0,51.4,17.9,73.0,113.66666
2025-03-19 10:00:00,25.3,46.446705,989.72095,0.0,100.0,4.5891175,154.44008,32.1,35.6,1160.0,27.3,19.2,135.0,113.083336
2025-03-19 11:00:00,27.05,39.743134,989.76794,0.0,100.0,3.244996,176.82024,20.0,26.2,751.0,9.3,19.4,178.0,112.27083
2025-03-19 12:00:00,28.0,34.49908,989.4554,0.1,78.0,6.384293,229.574,16.1,25.8,565.0,3.2,17.2,186.0,111.958336
2025-03-19 13:00:00,27.25,36.52735,988.8088,0.6,80.0,8.4042845,9.865748,15.5,28.8,473.0,3.3,13.9,176.0,111.98958
2025-03-19 14:00:00,26.7,36.860134,988.56854,0.0,59.0,4.913044,151.55717,15.8,30.7,435.0,4.3,11.4,166.0,112.322914
2025-03-19 15:00:00,26.5,33.284508,988.64966,0.0,100.0,8.55142,319.26797,16.1,32.0,365.0,1.7,10.6,166.0,112.78125
2025-03-19 16:00:00,26.4,32.699696,988.2514,0.0,80.0,4.7521367,24.623547,16.2,34.1,348.0,0.1,10.7,166.0,113.30208
2025-03-19 17:00:00,26.0,34.513996,988.2184,0.0,27.0,4.5820518,44.999897,16.1,32.2,597.0,7.7,10.8,152.0,131.54762
2025-03-19 18:00:00,25.45,30.91846,987.6854,0.0,0.0,2.9301877,42.510403,24.4,37.5,1419.0,25.6,11.3,123.0,148.34183
2025-03-19 19:00:00,23.45,33.67574,988.39606,0.0,0.0,5.414979,21.44781,33.3,43.9,2507.0,49.8,12.0,82.0,145.79082
2025-03-19 20:00:00,22.7,37.608143,988.91785,0.0,0.0,6.804381,52.523746,34.9,41.8,3147.0,64.7,12.3,54.0,125.38264
2025-03-19 21:00:00,21.1,49.923443,989.4642,0.0,0.0,7.570707,71.99575,34.2,38.1,2941.0,61.5,12.1,50.0,116.14583
2025-03-19 22:00:00,20.45,53.188015,989.6034,0.0,0.0,6.898956,97.495766,34.6,36.8,2288.0,48.9,11.6,57.0,114.70834
2025-03-19 23:00:00,19.6,55.689182,989.6277,0.0,0.0,7.3821945,88.60285,36.0,37.5,1671.0,37.2,11.0,65.0,112.74999
2025-03-20 00:00:00,18.7,60.28951,989.6472,0.0,0.0,7.329338,65.32315,36.1,37.4,1215.0,29.5,10.3,69.0,110.38541
2025-03-20 01:00:00,18.45,61.85338,989.1382,0.0,23.0,8.0599,60.572647,35.4,36.4,794.0,22.7,9.4,74.0,107.77081
2025-03-20 02:00:00,17.9,64.02638,988.7003,0.0,48.0,6.6818557,62.744755,33.9,35.0,514.0,18.1,8.8,76.0,105.447914
2025-03-20 03:00:00,16.35,73.00381,988.7592,0.0,7.0,4.8899083,83.659904,32.5,33.6,397.0,15.8,8.4,74.0,103.65624
2025-03-20 04:00:00,15.45,78.094604,989.0696,0.0,0.0,2.9522195,127.568665,32.6,33.9,420.0,15.6,8.2,70.0,101.87501
2025-03-20 05:00:00,14.95,80.11246,989.3173,0.0,0.0,1.4512063,119.74479,29.1,30.7,619.0,15.3,7.4,68.0,99.984276
2025-03-20 06:00:00,15.85,82.0983,990.0791,0.0,0.0,1.1525624,51.34017,31.5,33.3,1186.0,22.7,7.8,60.0,96.99686
2025-03-20 07:00:00,16.55,78.51584,990.92084,0.0,0.0,3.2846913,9.462261,39.8,41.6,1928.0,32.4,8.4,49.0,94.14308
2025-03-20 08:00:00,19.2,68.21654,991.73737,0.0,0.0,3.0758414,20.556128,39.3,40.9,2303.0,36.7,9.1,53.0,91.375786
2025-03-20 09:00:00,22.9,53.294365,992.6396,0.0,0.0,2.3469126,355.60138,31.1,33.8,1958.0,30.1,10.4,84.0,88.81289
2025-03-20 10:00:00,26.1,39.346523,993.0053,0.0,0.0,4.445672,338.6293,22.4,26.3,1245.0,18.1,11.8,129.0,86.99685
2025-03-20 11:00:00,28.15,29.511343,992.7842,0.0,0.0,6.945761,328.78165,17.0,23.1,677.0,8.5,12.3,161.0,86.23427
2025-03-20 12:00:00,29.5,23.569563,992.0163,0.0,0.0,8.149847,329.47037,14.6,23.2,459.0,4.7,11.1,167.0,85.99843
2025-03-20 13:00:00,30.3,20.863098,990.91016,0.0,6.0,7.970972,334.59232,13.4,22.9,386.0,3.3,9.1,159.0,85.8805
2025-03-20 14:00:00,30.85,18.271296,989.68585,0.0,37.0,7.6579366,330.42227,12.7,22.8,357.0,3.0,7.5,151.0,85.715416
2025-03-20 15:00:00,31.0,17.675322,988.91736,0.0,27.0,8.936778,325.66974,12.3,22.5,327.0,2.0,6.9,149.0,85.4717
2025-03-20 16:00:00,30.4,17.287338,988.2839,0.0,50.0,10.34178,328.5232,12.2,22.4,341.0,2.1,6.9,146.0,90.5187
2025-03-20 17:00:00,29.5,18.66159,988.2117,0.0,19.0,11.190442,334.25934,7.5,12.2,426.0,6.1,6.5,136.0,110.28911
2025-03-20 18:00:00,27.15,23.854828,988.6055,0.0,0.0,8.783189,314.16977,10.4,14.6,648.0,20.0,7.3,112.0,121.343544
2025-03-20 19:00:00,25.8,27.120678,988.88464,0.0,0.0,7.42159,292.83368,19.2,22.6,942.0,38.9,8.4,78.0,117.72959
2025-03-20 20:00:00,24.6,31.105658,989.3697,0.0,0.0,6.6818557,274.63538,25.2,28.5,1137.0,51.3,9.2,54.0,100.08502
2025-03-20 21:00:00,23.4,35.68137,989.7567,0.0,0.0,6.2145634,280.0079,27.6,30.6,1154.0,51.2,9.4,48.0,81.21069
2025-03-20 22:00:00,22.7,36.97134,989.79535,0.0,0.0,6.6697226,273.094,28.2,31.2,1072.0,44.6,9.2,51.0,80.691826
2025-03-20 23:00:00,21.65,41.05926,989.60864,0.0,0.0,6.4323244,287.928,28.3,31.4,966.0,38.2,9.1,55.0,80.18868
2025-03-21 00:00:00,21.45,38.0281,989.3966,0.0,0.0,7.0107627,299.1974,28.3,31.7,831.0,33.9,9.1,56.0,79.583336
2025-03-21 01:00:00,20.65,40.35717,989.3284,0.0,0.0,7.0107627,330.8026,29.8,33.5,672.0,29.8,9.1,58.0,78.97012
2025-03-21 02:00:00,19.8,43.269844,989.06024,0.0,0.0,8.905908,345.9637,31.8,35.7,571.0,26.6,9.1,58.0,78.52988
2025-03-21 03:00:00,19.1,45.974804,988.41504,0.0,0.0,7.3447943,342.8972,33.5,37.6,521.0,24.1,9.1,54.0,78.364784
2025-03-21 04:00:00,17.95,52.354828,988.3148,0.0,0.0,5.9617786,331.11353,34.8,39.1,529.0,22.5,9.1,49.0,78.4434
2025-03-21 05:00:00,17.2,55.452713,988.5419,0.0,0.0,5.9427266,305.13428,44.1,49.1,704.0,30.2,9.3,34.0,78.61635
2025-03-21 06:00:00,17.4,72.71213,988.9491,0.0,0.0,4.327493,286.92758,48.8,54.2,1256.0,36.8,10.2,34.0,79.79559
2025-03-21 07:00:00,18.2,73.3318,989.7011,0.0,0.0,3.5864744,342.47433,58.6,65.0,1975.0,45.3,11.4,35.0,81.155655
2025-03-21 08:00:00,20.2,65.377884,990.6541,0.0,0.0,2.7475805,31.607454,57.9,63.1,2332.0,47.4,12.5,48.0,82.63364
2025-03-21 09:00:00,23.15,55.125057,991.3933,0.0,0.0,1.4058449,320.1945,42.0,48.3,1987.0,36.7,13.6,84.0,84.09591
2025-03-21 10:00:00,26.1,42.867794,991.4449,0.0,0.0,2.0523157,344.7448,23.7,30.7,1280.0,19.7,14.5,131.0,84.952835
2025-03-21 11:00:00,28.15,33.747128,991.2235,0.0,0.0,3.5864744,342.47433,16.2,22.7,712.0,6.7,14.6,165.0,85.05503
2025-03-21 12:00:00,29.45,25.835985,990.54895,0.0,15.0,6.037383,333.43503,13.7,20.5,477.0,2.5,13.0,173.0,84.99215
2025-03-21 13:00:00,30.0,22.432718,989.6176,0.0,21.0,8.587338,326.97614,13.2,19.9,380.0,2.4,10.6,166.0,84.92139
2025-03-21 14:00:00,30.35,19.953234,988.4752,0.0,11.0,8.181589,320.35587,13.0,19.5,336.0,3.1,8.6,160.0,84.90566
2025-03-21 15:00:00,30.65,18.676805,987.5236,0.0,12.0,10.718693,319.0857,12.8,18.9,266.0,2.3,7.6,160.0,84.92925
2025-03-21 16:00:00,29.95,19.784988,986.88196,0.0,14.0,12.514855,319.66693,12.5,18.4,249.0,2.3,7.2,159.0,97.74658
